Parent,parentFile6.txt
HeartRate,600
Vmax,0.35736
Wavelength,104
 [DATA] 
-0.044406
-0.032451
-0.033305
-0.029462
-0.03117
-0.014944
-0.016225
-0.0055508
0.00085397
0.013664
-0.032451
-0.11571
-0.34415
-0.66396
-1.0184
-1.3237
-1.418
-1.3173
-0.98591
-0.73655
-0.52818
-0.5807
-0.91418
-1.1422
-1.3719
-1.4816
-1.4073
-1.0094
-0.51708
-0.11272
0.23826
0.40564
0.49146
0.58668
0.71307
0.64176
0.56362
0.52904
0.63194
0.76985
0.87874
0.92101
0.94663
0.9257
0.87447
0.78053
0.64048
0.53459
0.4257
0.32622
0.23442
0.15158
0.12169
0.10888
0.056362
0.060205
0.042272
0.014091
0.033732
0.015371
0.011956
0.0059778
-0.0021349
0.0017079
0.0055508
0.012383
-0.011102
-0.011102
-0.001281
-0.0021349
-0.0017079
-0.0059778
-0.014518
-0.016652
-0.023911
-0.019214
-0.011529
-0.014091
-0.026473
-0.021776
-0.025619
-0.029035
-0.025192
-0.02263
-0.03971
-0.035867
-0.0068318
-0.041418
-0.028181
-0.028181
-0.029889
-0.025619
-0.036294
-0.033732
-0.023484
-0.034159
-0.027754
-0.032024
-0.034159
-0.039283
-0.028608
-0.017506
-0.032024
-0.030743
