Parent,parentFile4.txt
HeartRate,567
Vmax,2.2492
Wavelength,103
 [DATA] 
0.003867
0.00346
0.003867
0.0021031
0.0035278
0.00346
0.0041384
0.0014247
0.0035278
0.0085482
0.0090231
0.013908
0.016147
0.023609
0.032564
0.042062
0.040638
0.027612
-0.024491
-0.10773
-0.20312
-0.24661
-0.27293
-0.44362
-0.41282
-0.26866
-0.25393
-0.5443
-0.59959
-0.63379
-0.72334
-0.98141
-0.80739
-0.62924
-0.46296
-0.25353
0.042809
0.40285
0.27822
0.12646
0.12463
0.26601
0.46974
0.6673
0.81621
0.90645
0.94552
0.93976
0.88175
0.8
0.71364
0.61947
0.52734
0.4329
0.35577
0.29104
0.23562
0.19077
0.15129
0.12788
0.10862
0.093826
0.084532
0.077612
0.072795
0.072863
0.073677
0.079104
0.080461
0.075712
0.07483
0.075373
0.075916
0.074559
0.070149
0.070828
0.069539
0.065536
0.06194
0.060109
0.055902
0.051425
0.046744
0.044708
0.04559
0.041723
0.037246
0.035007
0.030461
0.028494
0.024152
0.024016
0.024966
0.020896
0.019742
0.015197
0.015739
0.011194
0.015332
0.014179
0.013704
0.010448
0.0097693
