Parent,parentFile5.txt
HeartRate,607
Vmax,1.66854
Wavelength,199
 [DATA] 
-0.0028349
-0.0050297
-0.0080476
-0.0094193
-0.0048468
-0.0013717
-0.005487
-0.0075903
-0.0034751
-0.0047554
-0.0086877
-0.0069502
-0.0051212
-0.0068587
-0.0060357
-0.0030178
-0.0032922
-0.0057613
-0.0062186
-0.0053955
-0.0057613
-0.0059442
-0.002652
-0.0065844
-0.0024691
-0.003658
-0.0047554
-0.0023777
-0.0084134
-0.0066758
-0.00027435
-0.0040238
0.0001829
-0.0064015
-0.0067673
-0.0085048
-0.008139
-0.0048468
-0.0056699
-0.004481
-0.0071331
-0.0017375
-0.0062186
-0.010882
-0.0068587
-0.0053041
-0.0050297
-0.007316
-0.0043896
-0.004481
-0.0013717
-0.0074989
-0.0056699
-0.011157
-0.0045725
-0.0024691
-0.0076818
-0.0041152
-0.0040238
-0.0048468
-0.0087791
-0.0071331
-0.0096022
-0.00631
-0.0028349
-0.008139
-0.0072245
-0.0070416
-0.004481
-0.0079561
-0.0083219
-0.0084134
-0.01134
-0.0098765
-0.010242
-0.0096022
-0.010882
-0.011888
-0.014632
-0.0139
-0.016004
-0.010974
-0.012346
-0.008139
-0.015821
-0.012803
-0.016735
-0.01262
-0.012163
-0.012803
-0.012254
-0.0075903
-0.010882
-0.014632
-0.016827
-0.01134
-0.010242
-0.009968
-0.010059
-0.011797
-0.012071
-0.009968
-0.014906
-0.016552
-0.012986
-0.015181
-0.014266
-0.01326
-0.013352
-0.016369
-0.016187
-0.021399
-0.022497
-0.02021
-0.016278
-0.022222
-0.026429
-0.024691
-0.027801
-0.032647
-0.031733
-0.032739
-0.033562
-0.041244
-0.042341
-0.046456
-0.050023
-0.052858
-0.061545
-0.059899
-0.061728
-0.06685
-0.073068
-0.073434
-0.077732
-0.076177
-0.079927
-0.082579
-0.077366
-0.081299
-0.082213
-0.074989
-0.072337
-0.077641
-0.071971
-0.065112
-0.059991
-0.055967
-0.053772
-0.049383
-0.046273
-0.043439
-0.040604
-0.041427
-0.035208
-0.030727
-0.026886
-0.028258
-0.024783
-0.023045
-0.024691
-0.023594
-0.023685
-0.016735
-0.012711
-0.015089
-0.015729
-0.016278
-0.013809
-0.014175
-0.0139
-0.013992
-0.011157
-0.010059
-0.011157
-0.009968
-0.011614
-0.011797
-0.011523
-0.008139
-0.008139
-0.012711
-0.0059442
-0.0071331
-0.012711
-0.012163
-0.010242
-0.010882
-0.0068587
-0.0062186
-0.008139
-0.0083219
-0.0096936
-0.015181
-0.013717
-0.0095107
-0.0062186
-0.011523
-0.010425
