Parent,parentFile3.txt
HeartRate,619
Vmax,1.34338
Wavelength,181
 [DATA] 
0.045434
0.049409
0.054861
0.059859
0.059746
0.059973
0.067469
0.073716
0.077238
0.074625
0.087687
0.08746
0.095298
0.10234
0.10064
0.11552
0.12074
0.12631
0.13108
0.14505
0.15141
0.15572
0.16765
0.17662
0.18753
0.1965
0.20763
0.21547
0.22706
0.24
0.24966
0.2617
0.27431
0.28771
0.29702
0.31043
0.31997
0.33201
0.34632
0.35791
0.37074
0.38267
0.39914
0.41129
0.42265
0.42549
0.44639
0.45809
0.46945
0.47615
0.49137
0.50057
0.5025
0.51761
0.5301
0.53192
0.53919
0.54748
0.55202
0.55486
0.55986
0.55634
0.56372
0.56043
0.56213
0.5585
0.55804
0.55179
0.54214
0.53805
0.53385
0.51795
0.50375
0.48819
0.47126
0.44673
0.42333
0.40084
0.37517
0.35189
0.31577
0.28612
0.25329
0.21502
0.17674
0.13005
0.092685
0.044298
-0.0030668
-0.056111
-0.10643
-0.16197
-0.2132
-0.27431
-0.33485
-0.39016
-0.45343
-0.51499
-0.57519
-0.63221
-0.6873
-0.7458
-0.7993
-0.85461
-0.90198
-0.94287
-0.98603
-1.0239
-1.0545
-1.0766
-1.1071
-1.1193
-1.1204
-1.1271
-1.1228
-1.1152
-1.0909
-1.0688
-1.044
-1.0082
-0.97637
-0.93435
-0.88823
-0.84053
-0.79294
-0.73944
-0.68946
-0.63846
-0.59132
-0.53862
-0.49296
-0.44764
-0.40345
-0.36813
-0.32928
-0.29498
-0.2592
-0.23296
-0.20729
-0.18469
-0.16152
-0.13971
-0.12347
-0.10881
-0.099841
-0.084621
-0.070763
-0.062017
-0.057815
-0.042821
-0.042821
-0.032485
-0.028169
-0.023171
-0.023058
-0.016924
-0.014539
-0.015448
-0.0079509
-0.0062472
-0.0048841
-0.0079509
-0.0037483
-0.0056792
-0.0019309
-0.0037483
-0.00079509
-0.00068151
0.0021581
0.0017038
-0.00011358
0.0018174
0.0010223
0.00602
0.0034075
0.002726
0.0037483
0.0047706
0.00090868
0.0067015
0.0030668
