Parent,parentFile3.txt
HeartRate,619
Vmax,0.95826
Wavelength,66
 [DATA] 
-0.013535
-0.020223
-0.017675
-0.0073248
-0.0098726
-0.01672
-0.01465
-0.01879
-0.025796
-0.021497
-0.021975
-0.020064
-0.025955
-0.025159
-0.019108
-0.023248
-0.018471
-0.016879
-0.018949
-0.011624
-0.010828
-0.0066879
-0.012739
-0.0098726
-0.0079618
-0.0090764
-0.0084395
-0.0084395
-0.0062102
-0.0090764
-0.0022293
-0.0011146
-0.0050955
-0.0079618
0.00063694
-0.0062102
0.0017516
-0.0047771
-0.0033439
0.0035032
-0.00079618
-0.0022293
-0.0028662
-0.00015924
0
0.0015924
-0.0020701
0.0042994
-0.00095541
-0.0031847
-0.0011146
0.00047771
0.00063694
-0.0012739
0
0.00047771
0.0019108
0
-0.0038217
0.005414
0.0046178
0.0089172
0.0019108
0.0082803
0.0089172
0.0035032
