Parent,parentFile5.txt
HeartRate,607
Vmax,1.26022
Wavelength,60
 [DATA] 
0.0036324
-0.0013319
0.0013319
-0.0049643
-0.0025427
0
-0.007628
-0.010171
-0.00072648
-0.0023005
0.0072648
0
-0.0024216
-0.004601
-0.013198
-0.0039956
0.0043589
0.001574
-0.0033902
-0.0052064
-0.0012108
-0.00024216
-0.0067805
-0.0031481
-0.0037535
0.00048432
0.0021794
-0.001453
-0.0043589
-0.0029059
-0.00024216
-0.0059329
-0.0052064
-0.0041167
0.0031481
-0.0038746
-0.0094442
-0.009081
-0.011139
-0.018767
-0.0083545
-0.009081
-0.0042378
-0.013682
-0.011987
-0.0077491
-0.015135
-0.021431
-0.017678
-0.0070226
-0.01574
-0.0073859
-0.007507
-0.0082334
-0.013198
-0.013319
-0.011503
-0.0072648
-0.0073859
-0.0019373
