Parent,parentFile6.txt
HeartRate,600
Vmax,0.35736
Wavelength,68
 [DATA] 
-0.031597
-0.0072588
-0.032451
-0.036721
-0.055508
-0.040991
-0.061913
-0.06234
-0.061486
-0.058924
-0.081981
-0.092656
-0.10547
-0.087959
-0.070453
-0.064902
-0.057216
-0.03971
-0.055508
-0.03971
-0.018787
0.025192
0.055081
0.048249
0.054227
0.038429
0.040564
0.050811
0.061059
0.088813
0.091802
0.066183
0.060205
0.041845
0.0085397
0.029035
0.011529
0.0068318
-0.013664
-0.021776
-0.03971
-0.04398
-0.03971
-0.051238
-0.040991
-0.043553
-0.053373
-0.063194
-0.045687
-0.050384
-0.050811
-0.053373
-0.051238
-0.055508
-0.047395
-0.042699
-0.048249
-0.04398
-0.047395
-0.035013
-0.043126
-0.049103
-0.049103
-0.051238
-0.023484
-0.055081
-0.029035
-0.038429
