Parent,parentFile4.txt
HeartRate,567
Vmax,1.4569
Wavelength,N/A
 [DATA] 
0.00073314
0.0032468
0.0027231
-0.0003142
0.00010473
0.0014663
0.0046083
0.0090071
-0.00010473
-0.0016757
0.0033515
0.0040846
0.0039799
0.0012568
0.0063888
0.0053414
-0.00052367
0.00083787
0.0018852
0.0032468
0.0076456
0.001571
0.0023041
0.0016757
0.0037704
0
0.0018852
0.0019899
0.0013615
0.0081693
0.0026183
0
0.0017805
0.0013615
-0.0023041
-0.00073314
-0.0011521
0.001571
0.00052367
0.0014663
0.0010473
0.0020947
0.0028278
-0.0041894
-0.0040846
0.00041894
-0.00020947
0.005132
0.0029326
-0.0038752
-0.00073314
0.0021994
-0.00020947
-0.0080645
0.0011521
0.003561
0.0055509
-0.0013615
-0.0061793
-0.0034562
-0.001571
