Parent,parentFile2.txt
HeartRate,682
Vmax,1.15936
Wavelength,N/A
 [DATA] 
0.0035536
0.0035536
-0.0042116
-0.0022374
0.0030271
0.0022374
-0.0068439
0.00013161
0.0082917
0.0051329
-0.00816
-0.01224
0.0038168
0.0009213
-0.0035536
0.00065807
-0.0026323
-0.0035536
0.0043432
-0.00065807
-0.0043432
-0.0043432
0.0047381
0.0043432
-0.005791
-0.0044749
0
0.0053962
-0.00065807
-0.0059226
-0.0028955
